@relation 'Tokyo-DS1'

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.6_indep_bM numeric
@attribute T3.7_indep_bM numeric
@attribute T3.8_indep_bM numeric
@attribute T3.9_indep_bM numeric
@attribute T4_indep_bM numeric
@attribute T4.1_indep_bM numeric
@attribute T4.2_indep_bM numeric
@attribute T4.3_indep_bM numeric
@attribute T4.4_indep_bM numeric
@attribute T4.5_indep_bM numeric
@attribute T4.6_indep_bM numeric
@attribute T4.7_indep_bM numeric
@attribute T4.8_indep_bM numeric
@attribute T4.9_indep_bM numeric
@attribute T5_indep_bM numeric
@attribute T5.1_indep_bM numeric
@attribute T5.2_indep_bM numeric
@attribute T5.3_indep_bM numeric
@attribute T5.4_indep_bM numeric
@attribute T5.5_indep_bM numeric
@attribute T5.6_indep_bM numeric
@attribute T5.7_indep_bM numeric
@attribute T5.8_indep_bM numeric
@attribute T5.9_indep_bM numeric
@attribute T6_indep_bM numeric
@attribute T6.1_indep_bM numeric
@attribute T6.2_indep_bM numeric
@attribute Mmean_indep_bM numeric
@attribute dE12_indep_bM numeric
@attribute bM numeric
@attribute a_bM numeric
@attribute eta_bM numeric
@attribute deltaM_bM numeric
@attribute mu3.6_indep_bM numeric
@attribute mu3.7_indep_bM numeric
@attribute mu3.8_indep_bM numeric
@attribute mu3.9_indep_bM numeric
@attribute mu4_indep_bM numeric
@attribute mu4.1_indep_bM numeric
@attribute mu4.2_indep_bM numeric
@attribute mu4.3_indep_bM numeric
@attribute mu4.4_indep_bM numeric
@attribute mu4.5_indep_bM numeric
@attribute mu4.6_indep_bM numeric
@attribute mu4.7_indep_bM numeric
@attribute mu4.8_indep_bM numeric
@attribute mu4.9_indep_bM numeric
@attribute mu5_indep_bM numeric
@attribute mu5.1_indep_bM numeric
@attribute mu5.2_indep_bM numeric
@attribute mu5.3_indep_bM numeric
@attribute mu5.4_indep_bM numeric
@attribute mu5.5_indep_bM numeric
@attribute mu5.6_indep_bM numeric
@attribute mu5.7_indep_bM numeric
@attribute mu5.8_indep_bM numeric
@attribute mu5.9_indep_bM numeric
@attribute mu6_indep_bM numeric
@attribute mu6.1_indep_bM numeric
@attribute mu6.2_indep_bM numeric
@attribute c3.6_indep_bM numeric
@attribute c3.7_indep_bM numeric
@attribute c3.8_indep_bM numeric
@attribute c3.9_indep_bM numeric
@attribute c4_indep_bM numeric
@attribute c4.1_indep_bM numeric
@attribute c4.2_indep_bM numeric
@attribute c4.3_indep_bM numeric
@attribute c4.4_indep_bM numeric
@attribute c4.5_indep_bM numeric
@attribute c4.6_indep_bM numeric
@attribute c4.7_indep_bM numeric
@attribute c4.8_indep_bM numeric
@attribute c4.9_indep_bM numeric
@attribute c5_indep_bM numeric
@attribute c5.1_indep_bM numeric
@attribute c5.2_indep_bM numeric
@attribute c5.3_indep_bM numeric
@attribute c5.4_indep_bM numeric
@attribute c5.5_indep_bM numeric
@attribute c5.6_indep_bM numeric
@attribute c5.7_indep_bM numeric
@attribute c5.8_indep_bM numeric
@attribute c5.9_indep_bM numeric
@attribute c6_indep_bM numeric
@attribute c6.1_indep_bM numeric
@attribute c6.2_indep_bM numeric
@attribute class5 {1,0}

@data
-0.003159,0.006925,0.000673,-0.002372,0.002036,5,0.150118,5.645139,5.645139,5.645139,5.645139,5.645139,5.645139,5.645139,5.645139,11.073611,20.414583,22.12986,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.057638,4.65,1616760960,0.274522,2.592408,0.074569,-3.843339,0,0,0,0,0,0,0,0,2.231945,0,0,0,0,0,2.585417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.004564,0.003872,0.00677,-0.003682,0.00135,4.5,0.150838,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,13.486111,22.12986,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-12.594444,4.7,1106239740,0.27383,2.589342,0.074439,-3.856021,0,0,0,0,0,0,0,0,0,5.825695,0,0,0,0,2.585417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002109,0.001059,0.007522,-0.002011,0.000674,4.6,0.149398,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-15.64514,4.75,909626300,0.275218,2.596216,0.073737,-3.833297,0,0,0,0,0,0,0,0,0,0,6.76875,0,0,0,2.585417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004599,-0.001751,0.008206,-0.002343,-0.000338,4.6,0.145075,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-15.361806,4.625,738799040,0.279469,2.615225,0.07392,-3.757842,0,0,0,0,0,0,0,0,0,10.647223,5.323611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006393,-0.003159,0.006925,0.000673,-0.002372,4.5,0.143633,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,13.059722,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-14.189584,4.5,614037060,0.280915,2.613289,0.088334,-3.702777,0,0,0,0,0,0,0,0,0,6.474653,5.323611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644447,0.271458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006722,-0.004564,0.003872,0.00677,-0.003682,4.5,0.143994,7.420833,7.420833,7.420833,7.420833,7.420833,7.420833,7.420833,12.949306,12.949306,13.059722,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.059722,4.425,901416770,0.280552,2.608702,0.087949,-3.698459,0,0,0,0,0,0,0,0,0,2.302083,3.878472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004611,-0.002109,0.001059,0.007522,-0.002011,4.6,0.144715,6.18125,6.18125,6.18125,6.18125,6.18125,6.18125,6.18125,10.059722,10.059722,16.828472,21.826387,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.245833,4.425,821228990,0.279829,2.605262,0.087694,-3.710196,0,0,0,0,0,0,0,0,0,2.302083,6.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000721,0.004599,-0.001751,0.008206,-0.002343,4.6,0.144354,7.943749,7.943749,7.943749,7.943749,7.943749,7.943749,7.943749,10.245833,10.245833,16.828472,21.826387,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.706944,4.4,698106430,0.28019,2.609543,0.088686,-3.713478,0,0,0,0,0,0,0,0,7.943749,7.943749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002164,0.006393,-0.003159,0.006925,0.000673,4.4,0.145796,9.466666,9.466666,9.466666,9.466666,9.466666,9.466666,7.943749,10.245833,10.245833,16.828472,21.826387,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.859722,4.325,888426750,0.278751,2.602066,0.088508,-3.734726,0,0,0,0,0,0,9.466666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002192,0.006722,-0.004564,0.003872,0.00677,4.9,0.14183,8.220834,8.220834,8.220834,8.220834,8.220834,8.220834,10.859722,12.1,12.1,18.280556,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.353473,4.5,1112923520,0.282744,2.621049,0.086592,-3.670052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002181,0.004611,-0.002109,0.001059,0.007522,4.9,0.142551,5.288889,5.288889,5.288889,5.288889,5.288889,5.288889,9.353473,9.353473,9.353473,15.534723,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.979167,4.475,1260109950,0.282009,2.61597,0.090723,-3.876178,0,0,0,0,0,0,0,0,0,5.288889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006284,0.000721,0.004599,-0.001751,0.008206,4.9,0.138222,5.215972,5.215972,5.215972,5.215972,5.215972,5.215972,7.979167,7.979167,7.979167,12.04375,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-5.366667,4.5,1787282820,0.286474,2.638295,0.090343,-3.809548,0,0,0,0,0,0,0,0,0,2.690278,2.690278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006969,-0.002164,0.006393,-0.003159,0.006925,4.9,0.138944,3.973611,3.973611,3.973611,3.973611,3.973611,3.973611,3.973611,7.979167,7.979167,12.04375,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-5.361111,4.525,2109341700,0.28572,2.63201,0.09073,-3.911846,0,0,0,0,0,0,0,0,0,2.690278,2.690278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002601,0.002192,0.006722,-0.004564,0.003872,4.9,0.139305,4.228472,4.228472,4.228472,4.228472,4.228472,4.228472,4.228472,5.361111,5.361111,5.361111,23.641666,35.408333,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-4.890972,4.475,1928796540,0.285345,2.628473,0.090783,-3.911572,0,0,0,0,0,0,0,0,0,2.690278,2.690278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003711,0.002181,0.004611,-0.002109,0.001059,4.7,0.138944,2.200695,2.200695,2.200695,2.200695,2.200695,2.200695,2.200695,4.890972,4.890972,4.890972,23.641666,35.408333,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-6.121528,4.475,1541067900,0.28572,2.630629,0.09052,-3.907014,0,0,0,0,0,0,0,0,0,2.200695,2.200695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.00373,0.006284,0.000721,0.004599,-0.001751,4.7,0.14183,5.970833,5.970833,5.970833,5.970833,5.970833,5.970833,5.970833,6.121528,6.121528,6.121528,23.641666,35.408333,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-6.749305,4.475,2439147520,0.282744,2.617642,0.091451,-3.957999,0,0,0,0,0,0,0,0,0,3.920833,3.920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002608,0.006969,-0.002164,0.006393,-0.003159,5.4,0.141469,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,18.94375,38.184723,40.770138,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.585416,4.775,1739523330,0.283112,2.619639,0.090396,-3.852997,0,0,0,0,0,0,0,0,0,3.920833,3.920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00112,0.002601,0.002192,0.006722,-0.004564,4.3,0.140387,8.922917,8.922917,8.922917,8.922917,8.922917,8.922917,8.922917,8.922917,5.361805,5.361805,18.94375,38.184723,40.770138,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.811806,4.675,1345855100,0.284224,2.623276,0.089693,-3.829603,0,0,0,0,0,0,0,0,0,3.920833,3.920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002976,0.003711,0.002181,0.004611,-0.002109,4.5,0.14183,7.890972,7.890972,7.890972,7.890972,7.890972,7.890972,7.890972,7.890972,11.811806,11.811806,18.94375,38.184723,40.770138,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.620139,4.675,1478089860,0.282744,2.618342,0.090509,-3.860478,0,0,0,0,0,0,0,0,0,7.890972,7.890972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000368,-0.00373,0.006284,0.000721,0.004599,4.8,0.142191,10.841666,10.841666,10.841666,10.841666,10.841666,10.841666,10.841666,10.841666,11.620139,11.620139,21.564583,21.564583,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.946528,4.75,1437707260,0.282376,2.616438,0.09016,-3.865791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00074,-0.002608,0.006969,-0.002164,0.006393,4.8,0.140748,7.722917,7.722917,7.722917,7.722917,7.722917,7.722917,7.722917,7.722917,11.946528,11.946528,21.564583,21.564583,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.056251,4.525,1000129980,0.283853,2.625178,0.090239,-3.848383,0,0,0,0,0,0,0,0,0,4.834028,4.834028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00112,-0.00112,0.002601,0.002192,0.006722,0,0.139305,6.167361,6.167361,6.167361,6.167361,6.167361,7.722917,7.722917,7.722917,11.946528,11.946528,21.564583,21.564583,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-14.510416,4.45,686584450,0.285345,2.628514,0.088496,-3.811719,0,0,0,0,0,0,0,0,0,4.834028,4.834028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001853,-0.002976,0.003711,0.002181,0.004611,4.6,0.140026,10.78125,10.78125,10.78125,10.78125,10.78125,14.510416,14.510416,14.510416,14.510416,14.510416,26.984722,21.564583,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.170834,4.475,961405500,0.284597,2.622613,0.091339,-3.815193,0,0,0,0,0,0,0,0,0,0,9.676389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00372,-0.000368,-0.00373,0.006284,0.000721,0,0.138583,10.065972,10.065972,10.065972,10.065972,10.065972,11.170834,11.170834,11.170834,11.170834,11.170834,22.0125,27.374306,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-18.374306,4.45,534232032,0.286096,2.627443,0.090476,-3.783765,0,0,0,0,0,0,0,0,0,0,9.676389,0.389583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001867,0.00074,-0.002608,0.006969,-0.002164,0,0.138944,17.040972,17.040972,17.040972,17.040972,17.040972,18.374306,18.374306,18.374306,18.374306,18.374306,19.479168,27.374306,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-27.952776,4.475,378968384,0.28572,2.625244,0.09203,-3.788173,0,0,0,0,0,0,0,0,0,0,8.697917,4.348959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.002969,0.00112,-0.00112,0.002601,0.002192,4.7,0.142191,19.609722,19.609722,19.609722,19.609722,19.609722,19.609722,19.609722,19.609722,19.609722,19.609722,19.609722,41.23264,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-22.918749,4.65,659186690,0.282376,2.609961,0.092341,-3.842857,0,0,0,0,0,0,0,0,0,0,8.697917,6.536574,19.220139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.005128,0.001853,-0.002976,0.003711,0.002181,5.1,0.145075,22.529167,22.529167,22.529167,22.529167,22.529167,22.529167,22.529167,22.529167,22.529167,22.529167,22.529167,33.7,55.26458,82.72639,103.140976,106.01319,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-23.877777,4.775,671389630,0.279469,2.598945,0.093649,-3.899592,0,0,0,0,0,0,0,0,0,0,0,9.610069,19.220139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.007703,0.00372,-0.000368,-0.00373,0.006284,5.1,0.146157,15.569445,15.569445,15.569445,15.569445,15.569445,15.569445,15.569445,15.569445,15.569445,15.569445,15.569445,23.877777,45.890278,82.72639,103.140976,106.01319,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-15.593055,4.8,1028104580,0.278394,2.598528,0.0949,-3.934001,0,0,0,0,0,0,0,0,0,0,0,10.911806,4.657639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.007683,0.001867,0.00074,-0.002608,0.006969,5.1,0.146517,4.68125,4.68125,4.68125,4.68125,4.68125,4.68125,4.68125,4.68125,4.68125,4.68125,4.68125,4.68125,45.890278,82.72639,103.140976,106.01319,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.46875,4.825,1851066500,0.278037,2.598686,0.094798,-3.946535,0,0,0,0,0,0,0,0,0,0,0,4.68125,2.340625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.007854,-0.002969,0.00112,-0.00112,0.002601,5.1,0.150118,5.159722,5.159722,5.159722,5.159722,5.159722,5.159722,5.159722,5.159722,5.159722,5.159722,4.68125,4.68125,45.890278,82.72639,103.140976,106.01319,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-6.716667,4.775,3812121090,0.274522,2.585153,0.096238,-4.016911,0,0,0,0,0,0,0,0,0,0,0,0,0.023611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.005639,-0.005128,0.001853,-0.002976,0.003711,5.6,0.150838,5.368055,5.368055,5.368055,5.368055,5.368055,5.368055,5.368055,5.368055,5.368055,5.368055,6.716667,6.716667,40.416668,61.98125,92.02847,109.857635,112.72986,192.01666,194.44167,257.63474,257.63474,317.9257,347.80417,83.26805,83.26805,0,-7.11875,4.9,3165531140,0.27383,2.584559,0.091624,-3.838555,0,0,0,0,0,0,0,0,0,0,0,0,0.023611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.005253,-0.007703,0.00372,-0.000368,-0.00373,5.6,0.151557,7.095139,7.095139,7.095139,7.095139,7.095139,7.095139,7.095139,7.095139,7.095139,7.095139,7.11875,6.716667,40.416668,61.98125,92.02847,109.857635,112.72986,192.01666,194.44167,257.63474,257.63474,317.9257,347.80417,83.26805,83.26805,0,-7.171527,4.85,2887232510,0.273141,2.582707,0.092158,-3.855577,0,0,0,0,0,0,0,0,0,0,3.307639,7.095139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.005239,-0.007683,0.001867,0.00074,-0.002608,5.6,0.151917,3.384028,3.384028,3.384028,3.384028,3.384028,3.384028,3.384028,3.384028,7.095139,7.095139,7.11875,6.716667,40.416668,61.98125,92.02847,109.857635,112.72986,192.01666,194.44167,257.63474,257.63474,317.9257,347.80417,83.26805,83.26805,0,-3.826389,4.75,5130173400,0.272798,2.583401,0.09333,-3.870015,0,0,0,0,0,0,0,0,0,0,3.307639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.000692,-0.007854,-0.002969,0.00112,-0.00112,5.6,0.150838,2.269445,2.269445,2.269445,2.269445,2.269445,2.269445,2.269445,2.269445,3.826389,7.095139,7.11875,6.716667,40.416668,61.98125,92.02847,109.857635,112.72986,192.01666,194.44167,257.63474,257.63474,317.9257,347.80417,83.26805,83.26805,0,-3.481945,4.725,5418927100,0.27383,2.587912,0.092987,-3.850797,0,0,0,0,0,0,0,0,0.442361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.00341,-0.005639,-0.005128,0.001853,-0.002976,5.6,0.154433,1.73125,1.73125,1.73125,1.73125,1.73125,1.73125,1.73125,2.269445,3.826389,7.095139,7.11875,6.716667,40.416668,61.98125,92.02847,109.857635,112.72986,192.01666,194.44167,257.63474,257.63474,317.9257,347.80417,83.26805,83.26805,0,-4.795833,4.375,3517989890,0.27042,2.56848,0.092207,-3.898119,0,0,0,0,0,0,0,1.654861,0.442361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.005253,-0.007703,0.00372,-0.000368,5.6,0.151557,4.719444,4.719444,4.719444,4.719444,4.719444,4.719444,4.719444,4.795833,6.546527,8.103473,11.890972,11.914584,13.263194,57.80486,57.80486,57.80486,116.404175,116.404175,198.5632,213.15764,257.63474,317.9257,347.80417,83.26805,83.26805,0,-4.727778,4.6,3430335490,0.273141,2.582198,0.088303,-3.853714,0,0,0,0,0,0,0,1.654861,0.442361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001724,-0.005239,-0.007683,0.001867,0.00074,5.6,0.150118,4.285417,4.285417,4.285417,4.285417,4.285417,4.285417,4.285417,4.727778,4.804167,8.103473,11.890972,11.914584,13.263194,57.80486,57.80486,57.80486,116.404175,116.404175,198.5632,213.15764,257.63474,317.9257,347.80417,83.26805,83.26805,0,-4.444445,4.625,3705577980,0.274522,2.586713,0.08848,-3.822593,0,0,0,0,0,0,0,0,4.285417,4.285417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000692,-0.000692,-0.007854,-0.002969,0.00112,5.6,0.150118,3.231945,3.231945,3.231945,3.231945,3.231945,3.231945,3.231945,4.444445,4.444445,8.103473,11.890972,11.914584,13.263194,57.80486,57.80486,57.80486,116.404175,116.404175,198.5632,213.15764,257.63474,317.9257,347.80417,83.26805,83.26805,0,-3.284028,4.625,5342544900,0.274522,2.585375,0.088683,-3.81772,0,0,0,0,0,0,0,0,0.159028,0.159028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005849,-0.00341,-0.005639,-0.005128,0.001853,5.5,0.148318,0.219444,0.219444,0.219444,0.219444,0.219444,0.219444,0.219444,0.219444,0.219444,6.765972,6.765972,12.110416,13.263194,57.80486,57.80486,57.80486,116.404175,116.404175,198.5632,213.15764,257.63474,317.9257,347.80417,83.26805,83.26805,0,-2.726389,4.75,6605052900,0.276269,2.593377,0.088332,-3.787153,0,0,0,0,0,0,0,0,0.159028,0.159028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
